Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
CA-2014-150301,07/08/2014,07/10/2014,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,Chuck Magee,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Not,63.88,1,0.1,10.65
CA-2015-125185,03/05/2015,03/07/2015,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,Chuck Magee,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Not,99.37,2,0.3,-7.1
US-2015-160857,05/08/2015,05/08/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Yes,127.76,2,0.1,21.29
US-2017-165358,18/07/2017,23/07/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Not,198.74,4,0.3,-14.2
CA-2017-100412,22/12/2017,26/12/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South,Cassandra Brandow,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Not,141.96,2,0,35.49
CA-2016-127243,28/11/2016,28/11/2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Not,347.8,7,0.3,-24.84
CA-2016-130393,12/01/2016,12/03/2016,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,Kelly Williams,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Not,248.43,5,0.3,-17.75
CA-2016-153269,03/09/2016,03/12/2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,Chuck Magee,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",Not,354.9,5,0,88.73
US-2014-141257,06/08/2014,06/08/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Not,585.55,3,0.2,73.19
CA-2014-159310,11/07/2014,11/12/2014,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Not,683.14,4,0.3,0
US-2017-156909,16/07/2017,18/07/2017,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",Not,71.37,2,0.3,-1.02
CA-2014-157882,10/03/2014,10/08/2014,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",Not,122.35,3,0.2,13.76
US-2015-139759,25/08/2015,30/08/2015,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",Not,40.78,1,0.2,4.59
CA-2017-137428,16/12/2017,21/12/2017,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,Anna Andreadi,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",Yes,81.57,2,0.2,9.18
CA-2015-146038,02/09/2015,02/09/2015,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",Not,203.92,5,0.2,22.94
CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,Anna Andreadi,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",Not,122.35,3,0.2,13.76
CA-2016-122448,06/09/2016,06/09/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",Not,122.35,3,0.2,13.76
US-2017-108343,20/07/2017,25/07/2017,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,Chuck Magee,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,Not,163.76,2,0.1,25.47
CA-2014-104563,03/07/2014,03/12/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,Not,436.7,6,0.2,21.84
CA-2015-110016,29/11/2015,29/11/2015,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,Kelly Williams,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,1106.91,9,0,121.76
CA-2014-153976,10/03/2014,10/08/2014,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201,Central,Kelly Williams,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,258.28,3,0.3,-70.1
CA-2017-118885,29/12/2017,01/02/2018,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,393.57,4,0.2,-44.28
CA-2017-155880,25/03/2017,31/03/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,368.97,3,0,40.59
CA-2016-124793,14/03/2016,16/03/2016,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,196.78,2,0.2,-22.14
US-2014-138758,07/07/2014,07/11/2014,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Yes,172.19,2,0.3,-46.74
CA-2014-164742,13/10/2014,18/10/2014,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701,East,Chuck Magee,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,245.98,2,0,27.06
CA-2016-134516,20/09/2016,25/09/2016,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405,South,Cassandra Brandow,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,98.39,1,0.2,-11.07
CA-2016-133935,18/09/2016,22/09/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,885.53,9,0.2,-99.62
CA-2017-143112,10/05/2017,10/09/2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,221.38,2,0.1,2.46
US-2015-165512,24/05/2015,26/05/2015,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,Kelly Williams,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,602.65,7,0.3,-163.58
US-2017-134642,25/02/2017,25/02/2017,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,Cassandra Brandow,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,196.78,2,0.2,-22.14
CA-2015-110891,20/11/2015,24/11/2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,344.37,4,0.3,-93.47
CA-2016-125087,18/04/2016,23/04/2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Not,344.37,4,0.3,-93.47
US-2014-151925,26/09/2014,26/09/2014,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",Not,145.57,2,0.2,0
US-2017-160759,12/11/2017,17/12/2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",Not,63.69,1,0.3,-9.1
CA-2017-140186,29/09/2017,29/09/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,Anna Andreadi,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",Yes,72.78,1,0.2,0
CA-2016-142895,21/07/2016,26/07/2016,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,North Carolina,28027,South,Cassandra Brandow,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",Not,363.92,5,0.2,0
US-2017-116652,15/09/2017,19/09/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",Not,218.35,3,0.2,0
CA-2016-122581,21/08/2016,25/08/2016,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",Not,573.17,7,0.1,63.69
CA-2016-154739,12/10/2016,15/12/2016,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Not,321.57,2,0.2,28.14
US-2016-150861,12/03/2016,12/06/2016,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Chuck Magee,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Not,542.65,3,0.1,102.5
CA-2017-152142,14/11/2017,19/11/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Not,321.57,2,0.2,28.14
US-2016-152051,25/06/2016,29/06/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,Chuck Magee,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Yes,422.06,3,0.3,-18.09
CA-2015-161718,12/04/2015,12/10/2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,Chuck Magee,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Not,361.76,2,0.1,68.33
US-2014-150119,23/04/2014,27/04/2014,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Not,281.37,2,0.3,-12.06
US-2014-150119,23/04/2014,27/04/2014,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Not,281.37,2,0.3,-12.06
CA-2016-152555,29/03/2016,29/03/2016,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,Kelly Williams,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Not,844.12,6,0.3,-36.18
CA-2015-112130,05/03/2015,05/07/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Not,844.12,6,0.3,-36.18
CA-2015-156734,18/06/2015,20/06/2015,First Class,BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South,Cassandra Brandow,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Not,643.14,4,0.2,56.27
CA-2014-130428,31/03/2014,31/03/2014,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Not,1125.49,7,0.2,98.48
CA-2015-115742,18/04/2015,22/04/2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,Kelly Williams,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",Not,89.99,1,0,17.1
CA-2017-123491,30/10/2017,30/10/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",Yes,71.99,1,0.2,-0.9
CA-2017-162481,25/09/2017,29/09/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901,Central,Kelly Williams,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",Not,269.97,3,0,51.29
CA-2017-158246,11/09/2017,11/11/2017,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,Anna Andreadi,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",Not,215.98,3,0.2,-2.7
CA-2016-135265,07/07/2016,07/09/2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",Not,287.97,4,0.2,-3.6
CA-2017-100111,20/09/2017,26/09/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",Yes,80.99,1,0.1,8.1
CA-2016-106278,09/02/2016,09/05/2016,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,Anna Andreadi,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",Not,215.98,3,0.2,-2.7
CA-2017-111388,09/02/2017,09/02/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",Not,215.98,3,0.2,-2.7
CA-2015-115938,26/06/2015,30/06/2015,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Not,332.94,3,0,79.91
CA-2016-144939,10/03/2016,10/08/2016,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Not,599.29,6,0.1,93.22
US-2016-134488,24/09/2016,24/09/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Not,155.37,2,0.3,-13.32
US-2017-142188,09/11/2017,09/11/2017,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Not,177.57,2,0.2,8.88
CA-2017-151750,01/01/2017,01/05/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Kelly Williams,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Not,310.74,4,0.3,-26.64
CA-2015-127754,26/07/2015,31/07/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,85301,West,Anna Andreadi,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,Not,266.35,3,0.2,13.32
CA-2015-113628,11/12/2015,11/12/2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,Cassandra Brandow,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Yes,523.92,5,0.2,-72.04
CA-2017-129490,26/09/2017,30/09/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,33023,South,Cassandra Brandow,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Not,419.14,4,0.2,-57.63
CA-2016-162187,12/11/2016,12/11/2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Not,458.43,5,0.3,-137.53
CA-2016-163328,11/04/2016,11/06/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,Anna Andreadi,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Not,104.78,1,0.2,-14.41
CA-2014-166891,10/04/2014,10/06/2014,First Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,Chuck Magee,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Not,589.41,5,0.1,-6.55
US-2017-133361,14/05/2017,17/05/2017,First Class,AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East,Chuck Magee,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Not,261.96,2,0,23.58
CA-2015-104871,30/03/2015,30/03/2015,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central,Kelly Williams,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Not,366.74,4,0.3,-110.02
CA-2016-109400,05/02/2016,05/06/2016,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109,Central,Kelly Williams,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Not,366.74,4,0.3,-110.02
CA-2017-152975,14/09/2017,16/09/2017,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,Chuck Magee,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Not,589.41,5,0.1,-6.55
US-2016-141544,30/08/2016,30/08/2016,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Not,786.74,4,0.3,-258.5
US-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Anna Andreadi,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Not,899.14,4,0.2,-146.11
CA-2015-113404,16/07/2015,16/07/2015,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Not,1348.7,6,0.2,-219.16
CA-2015-121720,06/11/2015,06/12/2015,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,Cassandra Brandow,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Not,1123.92,5,0.2,-182.64
CA-2014-126760,26/07/2014,26/07/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,Anna Andreadi,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Not,674.35,3,0.2,-109.58
CA-2017-107174,11/06/2017,13/11/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Not,449.57,2,0.2,-73.05
CA-2017-113558,21/10/2017,26/10/2017,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,Cassandra Brandow,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,Not,683.95,3,0.2,42.75
